Survey_strategy Survey_region Science_case Science_region Optic M6_%sky_area_nvisits
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 70.4413822891848
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 57.63385823660574
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 32.01881013144764
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 56.35310583134784
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 42.26482937351087
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
